Network_id,type,gini,percentile_observed_gini
1_2_bartomeus_spain_2008_fraop_1_2,null,0.418918918918919,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4443243243243244,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4399999999999999,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4248648648648649,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42054054054054063,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4324324324324324,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43189189189189187,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43027027027027026,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4172972972972972,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.3929729729729729,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40594594594594596,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4108108108108108,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.39783783783783794,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42540540540540545,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42054054054054063,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40756756756756757,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.414054054054054,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4048648648648649,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.425945945945946,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.45621621621621616,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.3864864864864865,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43027027027027026,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42702702702702705,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.45135135135135135,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.39675675675675665,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4275675675675676,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41351351351351345,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4291891891891892,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4308108108108108,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43351351351351347,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43351351351351347,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41027027027027024,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42216216216216224,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.398918918918919,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4383783783783783,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43135135135135133,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4535135135135135,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43459459459459454,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4097297297297297,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42108108108108117,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4324324324324324,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.39513513513513504,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40108108108108115,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.44702702702702707,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43351351351351347,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4351351351351351,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4389189189189188,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4389189189189188,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43297297297297294,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.418918918918919,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42108108108108117,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4508108108108108,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4308108108108108,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4243243243243244,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.39243243243243237,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4113513513513513,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4021621621621622,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41351351351351345,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4091891891891892,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42378378378378384,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4232432432432433,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43783783783783775,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41945945945945956,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43945945945945936,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43027027027027026,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.398918918918919,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4275675675675676,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4389189189189188,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41189189189189185,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40702702702702703,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4432432432432433,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4264864864864865,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4308108108108108,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.44054054054054065,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4243243243243244,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.398918918918919,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4108108108108108,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42108108108108117,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41837837837837827,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.414054054054054,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4508108108108108,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4399999999999999,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4427027027027028,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40756756756756757,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4308108108108108,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40594594594594596,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4200000000000001,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4216216216216217,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43297297297297294,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4032432432432433,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42108108108108117,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41945945945945956,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4291891891891892,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4291891891891892,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4372972972972972,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40594594594594596,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42270270270270277,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.461081081081081,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4108108108108108,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4324324324324324,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4356756756756756,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41621621621621613,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4243243243243244,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42270270270270277,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4389189189189188,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.38756756756756755,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43351351351351347,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4281081081081081,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41351351351351345,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4264864864864865,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.44972972972972974,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40270270270270275,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.39351351351351344,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41675675675675666,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4351351351351351,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4064864864864865,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42054054054054063,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4383783783783783,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42864864864864866,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43621621621621615,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41783783783783773,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40108108108108115,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4248648648648649,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.434054054054054,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.414054054054054,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4356756756756756,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41513513513513506,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40432432432432436,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41675675675675666,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4216216216216217,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43783783783783775,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41351351351351345,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4275675675675676,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42702702702702705,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.45783783783783777,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40108108108108115,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42864864864864866,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4129729729729729,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41027027027027024,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.434054054054054,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41783783783783773,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43945945945945936,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.38756756756756755,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42378378378378384,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4156756756756756,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4264864864864865,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41783783783783773,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4243243243243244,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4172972972972972,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40864864864864864,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4216216216216217,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4129729729729729,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4594594594594594,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4383783783783783,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42108108108108117,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4108108108108108,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4129729729729729,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40756756756756757,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4524324324324324,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4145945945945945,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4172972972972972,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40540540540540543,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41621621621621613,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4443243243243244,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.39783783783783794,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43189189189189187,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43027027027027026,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4281081081081081,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.44648648648648653,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43027027027027026,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4064864864864865,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4232432432432433,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4372972972972972,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.44648648648648653,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42216216216216224,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4037837837837838,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4275675675675676,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.38918918918918916,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4091891891891892,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4048648648648649,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40432432432432436,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42216216216216224,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4129729729729729,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42054054054054063,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4308108108108108,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4535135135135135,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4129729729729729,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4005405405405406,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4410810810810812,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4243243243243244,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42702702702702705,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43945945945945936,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4389189189189188,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4264864864864865,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.44216216216216225,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4486486486486487,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.414054054054054,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42702702702702705,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.414054054054054,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4356756756756756,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4108108108108108,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43297297297297294,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.434054054054054,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4124324324324324,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43297297297297294,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4124324324324324,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4297297297297297,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.3972972972972974,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4324324324324324,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4524324324324324,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4243243243243244,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4032432432432433,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4297297297297297,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.44702702702702707,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41621621621621613,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41027027027027024,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40702702702702703,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.44378378378378386,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4383783783783783,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.3854054054054054,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41513513513513506,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40432432432432436,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4432432432432433,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.44972972972972974,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.44378378378378386,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41189189189189185,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40864864864864864,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41351351351351345,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.434054054054054,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41513513513513506,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42378378378378384,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4372972972972972,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.42216216216216224,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4232432432432433,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41027027027027024,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4432432432432433,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40702702702702703,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40540540540540543,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4243243243243244,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4308108108108108,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4491891891891892,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4308108108108108,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.38594594594594595,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4627027027027028,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41675675675675666,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4508108108108108,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43297297297297294,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43459459459459454,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.4389189189189188,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.454054054054054,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.41945945945945956,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.43459459459459454,0.913
1_2_bartomeus_spain_2008_fraop_1_2,null,0.40270270270270275,0.913
