Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,1,Plant,4,1,1,4,4_Bee
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,1,Pollinator,Bee,1,2,Bee,4_Bee
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,2,Plant,2,1,1,2,2_Bee
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,2,Pollinator,Bee,1,2,Bee,2_Bee
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,3,Plant,2,1,1,2,2_Syrphids
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,3,Pollinator,Syrphids,1,2,Syrphids,2_Syrphids
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,4,Plant,2,1,1,2,2_Birds
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,4,Pollinator,Birds,1,2,Birds,2_Birds
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,5,Plant,2,1,1,2,2_Coleoptera
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,5,Pollinator,Coleoptera,1,2,Coleoptera,2_Coleoptera
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,6,Plant,2,1,1,2,2_Non-syrphids-diptera
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,6,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,2_Non-syrphids-diptera
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,7,Plant,2,1,1,2,2_Lizards
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,7,Pollinator,Lizards,1,2,Lizards,2_Lizards
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,8,Plant,2,1,1,2,2_Non-bee-Hymenoptera
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,8,Pollinator,Non-bee-Hymenoptera,1,2,Non-bee-Hymenoptera,2_Non-bee-Hymenoptera
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,9,Plant,4,1,1,4,4_Non-bee-Hymenoptera
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,9,Pollinator,Non-bee-Hymenoptera,1,2,Non-bee-Hymenoptera,4_Non-bee-Hymenoptera
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,10,Plant,4,1,1,4,4_Syrphids
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,10,Pollinator,Syrphids,1,2,Syrphids,4_Syrphids
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,11,Plant,4,1,1,4,4_Lepidoptera
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,11,Pollinator,Lepidoptera,1,2,Lepidoptera,4_Lepidoptera
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,12,Plant,4,1,1,4,4_Coleoptera
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,12,Pollinator,Coleoptera,1,2,Coleoptera,4_Coleoptera
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,13,Plant,4,1,1,4,4_Non-syrphids-diptera
11_6_kaiser-bunbury_2017_seychelles_salazie,1,2,13,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,4_Non-syrphids-diptera
