Network_id,Motif_pattern_id,Nodes,Motif_number,Type,Node_id,Degree,Position,Functional_group,Motif_functional_ID
1_1_bartomeus_spain_2008_batca_1_2,1,2,1,Plant,5,1,1,5,5_Bee
1_1_bartomeus_spain_2008_batca_1_2,1,2,1,Pollinator,Bee,1,2,Bee,5_Bee
1_1_bartomeus_spain_2008_batca_1_2,1,2,2,Plant,1,1,1,1,1_Bee
1_1_bartomeus_spain_2008_batca_1_2,1,2,2,Pollinator,Bee,1,2,Bee,1_Bee
1_1_bartomeus_spain_2008_batca_1_2,1,2,3,Plant,2,1,1,2,2_Bee
1_1_bartomeus_spain_2008_batca_1_2,1,2,3,Pollinator,Bee,1,2,Bee,2_Bee
1_1_bartomeus_spain_2008_batca_1_2,1,2,4,Plant,1,1,1,1,1_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,4,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,1_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,5,Plant,1,1,1,1,1_Coleoptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,5,Pollinator,Coleoptera,1,2,Coleoptera,1_Coleoptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,6,Plant,2,1,1,2,2_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,6,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,2_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,7,Plant,2,1,1,2,2_Coleoptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,7,Pollinator,Coleoptera,1,2,Coleoptera,2_Coleoptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,8,Plant,2,1,1,2,2_Non-bee-Hymenoptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,8,Pollinator,Non-bee-Hymenoptera,1,2,Non-bee-Hymenoptera,2_Non-bee-Hymenoptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,9,Plant,5,1,1,5,5_Non-bee-Hymenoptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,9,Pollinator,Non-bee-Hymenoptera,1,2,Non-bee-Hymenoptera,5_Non-bee-Hymenoptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,10,Plant,5,1,1,5,5_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,10,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,5_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,11,Plant,5,1,1,5,5_Coleoptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,11,Pollinator,Coleoptera,1,2,Coleoptera,5_Coleoptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,12,Plant,5,1,1,5,5_Lepidoptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,12,Pollinator,Lepidoptera,1,2,Lepidoptera,5_Lepidoptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,13,Plant,3,1,1,3,3_Non-bee-Hymenoptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,13,Pollinator,Non-bee-Hymenoptera,1,2,Non-bee-Hymenoptera,3_Non-bee-Hymenoptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,14,Plant,3,1,1,3,3_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,1,2,14,Pollinator,Non-syrphids-diptera,1,2,Non-syrphids-diptera,3_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,1,Plant,2,1,3,2,2_5_Bee
1_1_bartomeus_spain_2008_batca_1_2,2,3,1,Plant,5,1,3,5,2_5_Bee
1_1_bartomeus_spain_2008_batca_1_2,2,3,1,Pollinator,Bee,2,4,Bee,2_5_Bee
1_1_bartomeus_spain_2008_batca_1_2,2,3,2,Plant,1,1,3,1,1_5_Bee
1_1_bartomeus_spain_2008_batca_1_2,2,3,2,Plant,5,1,3,5,1_5_Bee
1_1_bartomeus_spain_2008_batca_1_2,2,3,2,Pollinator,Bee,2,4,Bee,1_5_Bee
1_1_bartomeus_spain_2008_batca_1_2,2,3,3,Plant,1,1,3,1,1_2_Bee
1_1_bartomeus_spain_2008_batca_1_2,2,3,3,Plant,2,1,3,2,1_2_Bee
1_1_bartomeus_spain_2008_batca_1_2,2,3,3,Pollinator,Bee,2,4,Bee,1_2_Bee
1_1_bartomeus_spain_2008_batca_1_2,2,3,4,Plant,2,1,3,2,2_5_Coleoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,4,Plant,5,1,3,5,2_5_Coleoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,4,Pollinator,Coleoptera,2,4,Coleoptera,2_5_Coleoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,5,Plant,1,1,3,1,1_2_Coleoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,5,Plant,2,1,3,2,1_2_Coleoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,5,Pollinator,Coleoptera,2,4,Coleoptera,1_2_Coleoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,6,Plant,1,1,3,1,1_5_Coleoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,6,Plant,5,1,3,5,1_5_Coleoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,6,Pollinator,Coleoptera,2,4,Coleoptera,1_5_Coleoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,7,Plant,2,1,3,2,2_5_Non-bee-Hymenoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,7,Plant,5,1,3,5,2_5_Non-bee-Hymenoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,7,Pollinator,Non-bee-Hymenoptera,2,4,Non-bee-Hymenoptera,2_5_Non-bee-Hymenoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,8,Plant,3,1,3,3,3_5_Non-bee-Hymenoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,8,Plant,5,1,3,5,3_5_Non-bee-Hymenoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,8,Pollinator,Non-bee-Hymenoptera,2,4,Non-bee-Hymenoptera,3_5_Non-bee-Hymenoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,9,Plant,2,1,3,2,2_3_Non-bee-Hymenoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,9,Plant,3,1,3,3,2_3_Non-bee-Hymenoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,9,Pollinator,Non-bee-Hymenoptera,2,4,Non-bee-Hymenoptera,2_3_Non-bee-Hymenoptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,10,Plant,2,1,3,2,2_3_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,10,Plant,3,1,3,3,2_3_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,10,Pollinator,Non-syrphids-diptera,2,4,Non-syrphids-diptera,2_3_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,11,Plant,3,1,3,3,3_5_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,11,Plant,5,1,3,5,3_5_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,11,Pollinator,Non-syrphids-diptera,2,4,Non-syrphids-diptera,3_5_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,12,Plant,1,1,3,1,1_3_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,12,Plant,3,1,3,3,1_3_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,12,Pollinator,Non-syrphids-diptera,2,4,Non-syrphids-diptera,1_3_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,13,Plant,1,1,3,1,1_5_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,13,Plant,5,1,3,5,1_5_Non-syrphids-diptera
1_1_bartomeus_spain_2008_batca_1_2,2,3,13,Pollinator,Non-syrphids-diptera,2,4,Non-syrphids-diptera,1_5_Non-syrphids-diptera
